id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,zul__001,zul__002,zul__003,zul__004,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,ssw__001,ssw__002,ssw__003,ssw__004,nde__001,nde__002,nde__003
dsac_ns_nguni_02505,tongue,,,tong,,,ulimi,,,,ulwimi,,,,,,lulwimi,,,,ilimu,,
dsac_ns_nguni_02506,tool,,,gereedskap,werktuig,,ithuluzi,okokusebenza,,,isixhobo,,,,,,lithulusi,,,,ithulusi,,
dsac_ns_nguni_02507,tooth,,,tand,,,izinyo,,,,izinyo,,,,,,litinyo,,,,izinyo,,
dsac_ns_nguni_02508,tooth cavity,,,karies,,,imbobo yezinyo,,,,umngxuma wezinyo,,,,,,sikhala selitinyo,,,,umgodi wezinyo,,
dsac_ns_nguni_02509,tooth decay,,,tandbederf,,,umhlaza,ukubola kwezinyo,,,ukubola kwezinyo,,,,,,kubola kwelitinyo,,,,ukubola kwezinyo,,
dsac_ns_nguni_02510,tooth-like leaf,,,getande blaar,,,iqabunga elisazinyo,ihlamvu elisazinyo,,,igqabi elibuzinyorha,,,,,,licembe lelisatinyo,,,,ikari elisamazinyo,,
dsac_ns_nguni_02511,topsoil,,,bogrond,,,ungwengwezi lwenhlabathi,inhlabathi engaphezulu,,,umhlaba ongaphezulu,,,,,,umhlaba wangetulu,,,,ihlabathi yangaphezulu,,
dsac_ns_nguni_02512,torch n.,,,flitslig,,,ithoshi,,,,ithotshi,,,,,,lithoshi,,,,itotjhi,,
dsac_ns_nguni_02513,tornado,,,tornado,,,inkanyamba,isishingishane,,,inkanyamba,,,,,,sivunguvungu,,,,unomlambo,ithonado,
dsac_ns_nguni_02514,torque,,,wringkrag,,,isikali samandla okuphendula,,,,amandla okujija,,,,,,emandla ekujikisa,,,,amandlajikiso,,
dsac_ns_nguni_02515,torsion {mechanics},,,wringing,,,ukusonta,,,,ukujija,,,,,,kushwila,,,,isongo,,
dsac_ns_nguni_02516,tortoise,,,skilpad,,,ufudu,,,,ufudo,,,,,,lufudvu,,,,ikghuru,,
dsac_ns_nguni_02517,touch n.,,,tassintuig,,,ukuthinta,,,,ukuphatha,ukuvungula,,,,,kutsintsa,,,,izwelelo,ithinteko,
dsac_ns_nguni_02518,toughness,,,taaiheid,,,ukuqina,isikalimfutho,,,ukomelela,ubulukhuni,,,,,bulukhuni,bucatsa,,,ukuqina,,
dsac_ns_nguni_02519,toxic,,,toksies,,,-nobuthi,-bulalayo,,,-netyhefu,,,,,,-nebutsi,,,,-nobungozi,-nesihlungu,
dsac_ns_nguni_02520,tracing paper,,,natrekpapier,,,iphepha lokukhiphela,,,,iphepha lokukhupha imilo,,,,,,liphepha lekutsatsisa,,,,iphepha lokugadangisela,,
dsac_ns_nguni_02521,tract n.,,,landstreek,,,isithabathaba,,,,isithabazi somhlaba,,,,,,siganga,,,,icabazi,,
dsac_ns_nguni_02522,tractor,,,trekker,,,ugandaganda,,,,iteletele,itrektara,,,,,sigulumba,gandaganda,,,igandaganda,itregere,
dsac_ns_nguni_02523,trail n.,,,spoor,,,umzila,umkhondo,,,umzila,,,,,,umkhondvo,,,,isiporo,umtlhala,
dsac_ns_nguni_02524,transfer n. {e.g. physics},,,oordrag,,,ukwedlulisela,,,,unikezelo,,,,,,kudlulisela,kuntjintjela,,,ukuthuthusa,ukutjhidisa,
dsac_ns_nguni_02525,transformer,,,transformator,,,isiguquli samandla kagesi,,,,isilungelelanisi-mbane,itransfoma,,,,,ithransifoma,,,,isitjhugululimfutho,itransifoma,
dsac_ns_nguni_02526,transistor,,,transistor,,,isilawulimandla kagesi,,,,isixhobo sokulawula amaza omoya,,,,,,ithransista,,,,isidlulisimbani,itransista,
dsac_ns_nguni_02527,translucent,,,deurskynend,,,okuluvindi,,,,ingenisa ukukhanya,,,,,,sendlulisikukhanya,,,,-sefelako,,
dsac_ns_nguni_02528,transmission {radiant energy},,,transmissie,deurlating,,ukudluliswa kokushisa,,,,ukugqithisa umbane,,,,,,ithransimishini,,,,idluliselomtjhiso,,
dsac_ns_nguni_02529,transmission {radio signals},,,transmissie,,,ukusakaza,ukudlulisa,,,usasazo,,,,,,ithransimishini,,,,idluliselomaza,,
dsac_ns_nguni_02530,transmit v. {radio signals},,,oorbring,transmitteer,,-sakaza,-dlulisa,,,ukusasaza,,,,,,dlulisa,engcisa,tfumela,,dlulisa,,
dsac_ns_nguni_02531,transmit v. {radiant energy},,,uitstraal,,,-dlulisa ukushisa,,,,ukugqithisa,ukuhambisa,,,,,dlulisa,tfumela,,,dlulisela,,
dsac_ns_nguni_02532,transmitter,,,sender,,,umshini wokusakaza,umshini wokudlulisa,,,isigqithisi-maza,,,,,,ithransmitha,,,,umbhobho,,
dsac_ns_nguni_02533,transparent {e.g. glass},,,deursigtig,,,-bonakala ngale,-bonakalisa ngale,,,iyabonisa,,,,,,sibonangale,,,,khanyelako,,
dsac_ns_nguni_02534,transpiration {e.g. plants},,,transpirasie,,,ukumfoma,,,,ukumfimfa,,,,,,kuphefumula kwesihlahla,kuphefumula kwesitfombo,,,ukufoma kweentjalo,,
dsac_ns_nguni_02535,transplant n. {medical technology},,,oorplanting,,,ukufakela isitho,,,,ukufakela,,,,,,kufakela sitfo,,,,ijamiselelositho,,
dsac_ns_nguni_02536,transplant v. {plants},,,verplant,,,-hlumelelisa,-tshala ususe esimiliselweni,,,ukumilisela,,,,,,hlanyela titfombo,,,,tjala butjha,,
dsac_ns_nguni_02537,transport v. {e.g. plants or water},,,vervoer,,,-thutha,,,,ukuthutha,,,,,,tfutsa,tfwala,,,thuthusa,,
dsac_ns_nguni_02538,tray,,,skinkbord,,,isithebe,ugqoko,ithileyi,,isithebe,itreyi,,,,,ithreyi,,,,ithreyi,,
dsac_ns_nguni_02539,tree,,,boom,,,isihlahla,umuthi,,,umthi,,,,,,sihlahla,,,,umuthi,,
dsac_ns_nguni_02540,tree trunk,trunk,,boomstam,,,isiqu sesihlahla,isiqu somuthi,,,isiqu somthi,,,,,,sicu,,,,isiqu somuthi,,
dsac_ns_nguni_02541,tripod,,,driepoot,,,idelifudi,idelifuthi,,,isixhasi esimilenze-mithathu,,,,,,lidelefudi,,,,iderefude,,
dsac_ns_nguni_02542,trip switch,,,uitklinkskakelaar,,,inkinobho kagesi evikela ingozi,,,,iqhosha lokuqhawula umbane,,,,,,iswiji leticishako,,,,iswitjhi setjhodo,,
dsac_ns_nguni_02543,troposphere,,,troposfeer,,,umkhathi ophakathi kwamakhilomitha ayi-10 kanye nangama-20,,,,umaleko osondeleyo emhlabeni,,,,,,ithrophosfiye,,,,ithrophosfere,,
dsac_ns_nguni_02544,trout,,,forel,,,uhlelo lwenhlanzi,ithrawuthi,,,intlanzi yasemlanjeni,,,,,,ithrawuthi,,,,ihlambi,,
dsac_ns_nguni_02545,trout hatchery,,,forelbroeiplek,,,isichamiselisi maqanda ethrawuthi,,,,isifukamiseli samaqanda entlanzi,,,,,,sichamuselisithrawuthi,sifukamelisithrawuthi,,,ubuphandluselohlambi,,
dsac_ns_nguni_02546,trunk,,,boomstam,,,isibhukuza,umzimba,,,isiqu,isibhukubhuku,,,,,sicu semtimba,,,,umzimba,,
dsac_ns_nguni_02547,tub,,,bak,,,isitsha esinesivalo,ithabhu,,,isityana esivalwayo,,,,,,umpholonja,,,,ithabhu,,
dsac_ns_nguni_02548,tube {experiments},,,buis,,,ishubhu,,,,ityhubhu,,,,,,lishubhu,,,,umbhobho,itjhubhu,
dsac_ns_nguni_02549,tuber,,,knol,bol,,isigaxa,,,,isitswele,idumbe,,,,,sitabhane,,,,isikhwende,,
dsac_ns_nguni_02550,tubular,,,buisvormig,,,-sasigaxa,,,,butyhubhu,,,,,,-salishubhu,,,,-sambhobho,-satjhubhu,
dsac_ns_nguni_02551,tuft,,,pol,,,isiqhova,isidlukulu,,,isicithi,isicholo,isingcungcu,,,,sidzindzi,sichova,,,isihlothi,,
dsac_ns_nguni_02552,tuna,,,tuna,,,uhlelo lwenhlanzi enkulu,ishuna,,,ityhuna,,,,,,ishuna,,,,itjhuna,,
dsac_ns_nguni_02553,tungsten,,,wolfram,,,ithangisteni,uhlelo lwensimbi enwebekayo,,,iingcingwana zebhalbhu,,,,,,ithangisteni,,,,ithanghisteni,,
dsac_ns_nguni_02554,tuning button {radio},,,instelknop,,,isiqondisi sesiteshi,,,,iqhosha lezitishi,,,,,,inkinobhositeshi,,,,ikunubhe yesitetjhi,,
dsac_ns_nguni_02555,tunnel n.,,,tonnel,,,umhubhe,ithanela,,,itonela,,,,,,lithonela,,,,ithanela,itonela,
dsac_ns_nguni_02556,turbine,,,turbine,,,ithebhani,umshini ophendulwa amanzi,,,umatshini womsinga wamanzi,injini yomsinga wamanzi,,,,,ithebhani,,,,ithebhani,,
dsac_ns_nguni_02557,turpentine,,,terpentyn,,,ithephentayini,,,,itramtreyini,ithaphenthayini,,,,,ithaphentayini,,,,itrapanteni,,
dsac_ns_nguni_02558,turtle,,,waterskilpad,,,ufudu lwamanzi,,,,ufudo lwamanzi,,,,,,ingamba,,,,ikumemanzini,,
dsac_ns_nguni_02559,turtle dove,,,tortelduif,,,ijuba,,,,ivukuthu,,,,,,lihobhe,,,,izuba,,
dsac_ns_nguni_02560,twig,,,takkie,,,igatshana,,,,isetyana,,,,,,ligalana,,,,iqwatjhi,,
dsac_ns_nguni_02561,twin,,,tweeling,,,iwele,iphahla,,,iwele,,,,,,liphehla,liwele,,,iphahla,iwele,
dsac_ns_nguni_02562,twist v. {e.g. cables},,,vleg,,,-sonta,,,,ukujija,,,,,,shwila,,,,songa,photha,
dsac_ns_nguni_02563,twisting force,,,wringkrag,,,amandla okusonta,umfutho wamandla okusonta,,,amandla okujija,,,,,,umfutfo wekushwila,,,,amandla wokusongulula,,
dsac_ns_nguni_02564,two-dimensional,,,tweedimensioneel,,,-macalamabili,,,,eneenkangeleko ezimbini,,,,,,-nebusobubili,,,,-hlangothimbili,,
dsac_ns_nguni_02565,typhoid,typhoid fever,,buiktifus,ingewandskoors,,umkhuhlane,imfiva,,,icesina,,,,,,ithayifodi,,,,indenebomvu,ithayifoyidi,
dsac_ns_nguni_02566,tyre,,,buiteband,,,isondo,ithaya,,,itayari,,,,,,lithayi,,,,itayere,,
dsac_ns_nguni_02567,ultraviolet radiation,,,ultravioletstraling,,,imisebe esabukhwebezane,,,,unyango ngokutshisa,,,,,,umsebe we-althravayolethi,,,,imisebe ye-altra vayolethi,,
dsac_ns_nguni_02568,U-magnet,,,hoefmagneet,,,uzibuthe ongu-u,,,,umazibuthe ongu-U,,,,,,tibutse-u,,,,uzibuthe ongu U,,
dsac_ns_nguni_02569,umbilical cord,,,naelstring,,,umzanyana,,,,inkaba,,,,,,inongo,,,,inongo,,
dsac_ns_nguni_02570,underutilize,,,onderbenut-ngasebenzisi ngokwanele,,,ukungasetyenziswa ngokwanele,,,,sebentisa kancane,,,,,,-sebenzisa ngokungakaneli,,,,-bulilibunye,,
dsac_ns_nguni_02571,underweight adj.,,,ondergewig,,,-ngaphansi kwesilinganiso,-ngaphansi kwesisindo,,,thezekile,,,,,,ngaphasi kwesisindvo,-zacile,,,-ngaphasi kobudisi,,
dsac_ns_nguni_02572,unhealthy,,,ongesond,,,-ngenampilo,,,,engenampilo,,,,,,-ngaphilile,,,,-nganapilo,-phogolako,
dsac_ns_nguni_02573,unisexual adj. {e.g. plants},,,eenslagtig,,,-bulilibunye,,,,inesini esinye,,,,,,bulilibunye,,,,-bulilibunye,,
dsac_ns_nguni_02574,unit,,,eenheid,,,ngakunye,okukodwa okuhlangene,,,iyunithi,umvo,,,,,bunye,umuvo,iyunithi,,ihlavu,umuvo,
dsac_ns_nguni_02575,unite v.,,,verenig,,,hlanganisa,,,,dibanisa,hlanganisa,,,,,hlanganisa,,,,hlanganisa,,
dsac_ns_nguni_02576,unlike poles,unlike magnet poles,,ongelyknamige pole,ongelyknamige magneetpole,,amacala kazibuthe angafani,,,,iincam ezichaseneyo,,,,,,emapoli atibutse langafanani,,,,amapholi kazibuthe angafaniko,,
dsac_ns_nguni_02577,unpolluted air,,,onbesoedelde lug,,,umoya onganukubezekile,umoya ongangcolile,,,umoya ococekileyo,,,,,,umoya longakanukubeteki,umoya longakangcoli,,,ummoya ohlwengileko,,
dsac_ns_nguni_02578,unpolluted water,,,onbesoedelde water,,,amanzi anganukubezekile,amanzi angangcolile,,,amanzi acocekileyo,,,,,,emanti langakanukubeteki,emanti lacwebile,,,amanzi atsengileko,,
dsac_ns_nguni_02579,unsafe way,,,onveilige wyse,,,indlela engaphephile,indlela enobungozi,,,indlela engakhuselekanga,,,,,,indlela lenebungoti,,,,indlela enobungozi,,
dsac_ns_nguni_02580,unsaturated {e.g. chemistry},,,onversadig,,,-okungesona isidadada-okungeqisiwe esilinganisweni,,,,isinyibilikisi esinganelanga-ngasancibilikisi,,,,,,isinyibilikisi esingekaphezi-ngasisitjhongo,,,,-okungesona isidadada-okungeqisiwe esilinganisweni,,
dsac_ns_nguni_02581,upper atmosphere,,,boonste atmosfeer,,,umkhathi ongenhla,,,,umaleko ophezulu,,,,,,umkhatsi longetulu,,,,i-atmosfiye lengetulu,,
dsac_ns_nguni_02582,upper body,,,bolyf,,,isingenhla somzimba,,,,umntla womzimba,ugaga,,,,,lingetulu lemtimba,,,,ingehla lomzimba,,
dsac_ns_nguni_02583,upper jaw,,,bokaak,,,umhlathi ongenhla,,,,umhlathi ongentla,,,,,,umhlatsi longetulu,,,,umhlathi wangehla,,
dsac_ns_nguni_02584,upper level {e.g. building},,,bovlak,boonste vlak,,isitezi esingenhla,,,,umgangatho ongentla,,,,,,sitezi,,,,isitjezi,,
dsac_ns_nguni_02585,uproot v.,,,ontwortel-siphula,,,ncothula,,,,siphula,,,,,,zephula,dzaphula,,,tsomula,ruthula,
dsac_ns_nguni_02586,uranium,,,uraan,,,impushana eyakha amandla enuzi,,,,iyureniyamu,isinyithi esenza isiqhushumbisi,,,,,iyureniyam,,,,iyuraniyamu,,
dsac_ns_nguni_02587,useful plant,,,nuttige plant,,,isitshalo esibalulekile,,,,isityalo esiluncedo,isityalo esilulutho,,,,,sitjalo lesidliwako,,,,isitjalo esidliwako,,
dsac_ns_nguni_02588,utensil,,,kombuisgerei,,,isitsha,,,,isixhobo sasekhitshini,,,,,,sitja,,,,ithulusi langekhaya,,
dsac_ns_nguni_02589,uterus,womb,,baarmoeder,,,isibeletho,,,,isibeleko,,,,,,sibeletfo,sitalo,,,isibeletho,isizalo,
dsac_ns_nguni_02590,vacuum n.,,,vakuum,,,isikhala esingenamoya,,,,ihamte,,,,,,sikhalangenalutfo,sikhalamkhatsi,,,ivakhiyumi,,
dsac_ns_nguni_02591,valuable adj.,,,waardevol,,,-balulekile,,,,nexabiso,,,,,,-ligugu,-balulekile,,,-bizako,,
dsac_ns_nguni_02592,value n.,,,waarde,,, ukubaluleka,inani,ubugugu, ubumqoka,ixabiso,,,,,,intsengo, bungako,,,ubungako,,
dsac_ns_nguni_02593,valve,,,klep,,,ivalvu,,,,isivalo,ivalvu,,,,,ivalvu,ivelufu,,,ivelufu,,
dsac_ns_nguni_02594,vapour,,,damp,,,umhwamuko,,,,umphunga,,,,,,umhwamuko,,,,umrhwamuko,,
dsac_ns_nguni_02595,variety,,,verskeidenheid,,,izinhlobonhlobo,ubunhlobonhlobo,,,ntlobontlobo,,,,,,inhlobonhlobo,kwehlukahluka,,,umaahlukahlukwano,,
dsac_ns_nguni_02596,varnish n.,,,vernis,,,ivanishi,,,,ivanishi,isikhazimlisi,,,,,ivanishi,,,,ivanitjhi,,
dsac_ns_nguni_02597,vase,,,vaas,blompot,,isitsha sezimbali,ivasi,,,ingqayi yentyatyambo, ivazi,,,,,sitja setimbali,,,,umjeka wamathuthumbo,,
dsac_ns_nguni_02598,vegetable,,,groente,,,imifino,,,,imifuno,,,,,,sibhidvo,,,,imirorho,,
dsac_ns_nguni_02599,vegetable farm,,,groenteplaas,,,ipulazi lemifino,,,,ifama yemifuno,,,,,,lipulazi letibhidvo,,,,isimu yemirorho,,
dsac_ns_nguni_02600,vegetarian n.,,,vegetariër,,,ophila ngohlaza,ophila ngemifino,ongayidli inyama,,umntu ongatyi nyama,,,,,,umudlitibhidvo,umtilinyama,,,isidlamirorho,,
dsac_ns_nguni_02601,vegetation,,,plantegroei,,,okumilile,izimila,,,utyani,,,,,,luhlata,timila,,,iimila,,
dsac_ns_nguni_02602,vegetative reproduction,,,vegetatiewe voortplanting,vegetatiewe reproduksie,,ukumila okuzenzekelayo,ukuzimilela kwemvelo,ukuzimilela kwendalo,,isityalo esizintshuleleyo,,,,,,kutalana ngekumila kwetitfo,,,,ukuzandisa kweemila,,
dsac_ns_nguni_02603,vehicle,,,voertuig,,,isithuthi,,,,isithuthi,,,,,,sitfutsi,,,,isithuthi,isikhwelo,
dsac_ns_nguni_02604,vein {botany},,,aar,,,umthambo,,,,umthambo,,,,,,umtsambocembe,,,,umthambo,,
dsac_ns_nguni_02605,veld,,,veld,,,ihlane,ihlanze,,,ithafa,idlelo,,,,,litsafa,,,,ummango,,
dsac_ns_nguni_02606,veld fire,,,veldbrand,,,umlilo wequbula,,,,umlilo wedlelo,,,,,,umlilo wematsafa,,,,umlilo wommango,,
dsac_ns_nguni_02607,velocity,,,snelheid,,,ijubane,isivinini,,,isantya,,,,,,litubane,sivinini,,,ibelo,ivelosithi,
dsac_ns_nguni_02608,veneer,,,fineer,,,isembozakuhlobisa ngokhuni,,,,iplanga elincanyatheliswa kwelinye,,,,,,mbonya ngemhlobiso,umhlobisonameka,,,isigodosibhibheji,iveniyeri,
dsac_ns_nguni_02609,venous {botany},,,aar-,,,-kwemithambo,,,,nemithambo,,,,,,-samtsambocembe,,,,-nemithambo,,
dsac_ns_nguni_02610,ventilate v.,,,ventileer,lug gee,,-ngenisa umoya,,,,ukungenisa umoya,,,,,,pholisa,ngenisamoya,,,ngenisa ummoya,faka ummoya,
dsac_ns_nguni_02611,ventilation,,,ventilasie,,,ukungenisa umoya,,,,ungeniso-moya,,,,,,kungeniswa kwemoya,,,,ingenisommoya,ifakommoya,
dsac_ns_nguni_02612,vermiculite,,,vermikuliet,,,isigcinamsokama,,,,isigcini-bushushu,isigcini-kufuma,,,,,ivemikhulayithi,,,,ivemukhulayidi,,
dsac_ns_nguni_02613,vertebral column,spinal column,backbone,ruggraat,werwelkolom,,umgogodla,,,,umqolo,umchachazo,,,,,umhloto,umgogodla,,,ithambo lomgogodlha,umhlandla,
dsac_ns_nguni_02614,vertebrate n.,,,gewerwelde,,,okunomgogodla,,,,ezinethambo lomqolo,,,,,,lokunemhloto,lokunemgogodla,,,okunomgogodlha,,
dsac_ns_nguni_02615,vertical,,,vertikaal,,,umugqa ngqo,,,,ethe nkqo,ebheke phezulu,,,,,-me ngco,-mile ngco,,,-jame rwe,-jame thwi,
dsac_ns_nguni_02616,vertical axis,,,vertikale as,,,inkabamudwa ebheke phezulu,inkabamudwa ethe mpo,,,umgca wegrafu othe nkqo,umgca wegrafu obheke phezulu,,,,,umugca ngco,,,,i-eksisi ejame rwe,isikazombelele ejame thwi,
dsac_ns_nguni_02617,very hot weather,,,baie warm weerstoestande,,,isivuvu,ukubalela kakhulu,,,imozulu etshisayo,eligqats’ubhobhoyi,,,,,simotulu lesishisako,,,,ubujamo bezulu obutjhisa khulu,,
dsac_ns_nguni_02618,vessel {ship},,,vaartuig,,,umkhumbi,,,,uhlobo lwenqanawa,,,,,,umkhumbi,sikebhe,,,isikepe,umkhumbi,
dsac_ns_nguni_02619,vessel {container},,,houer,,,isitsha sokusaketshezi,,,,isityana,,,,,,ingcukumbane,sitja semanti,,,iveseli,,
dsac_ns_nguni_02620,vessel {anatomy},,,bloedvat,,,umgudu wokusamanzi,umthambo,,,ijelo legazi,,,,,,umtsambo,,,,umthambo,,
dsac_ns_nguni_02621,vice,,,klamp,,,iklempu,uvayisi,,,ivayisi,,,,,,sibambangci,ivayisi,,,isigunadzeli,,
dsac_ns_nguni_02622,view n.,,,uitsig,,,okubonakalayo,,,,imbonakalo,,,,,,imboniso,,,,ibono,,
dsac_ns_nguni_02623,vine,,,wingerdstok,,,isihlahla samagilebisi,umvini,,,umdiliya,isidiliya,,,,,umvini,,,,idiribe,,
dsac_ns_nguni_02624,vinegar,,,asyn,,,uvinika,,,,iviniga,,,,,,iviniga,,,,iviniga,i-aseyini,
dsac_ns_nguni_02625,viscous {liquid},,,viskeus,,,-jiyile,-namfuka,,,enqumbululu,encangathi,,,,,-nafukako,-nafunafu,,,-namathelako,,
dsac_ns_nguni_02626,visible,,,sigbaar,,,-bonakalayo,,,,ebonakalayo,,,,,,-gcamile,-bonakalako,,,-bonakalako,,
dsac_ns_nguni_02627,visual aid,,,visuele hulpmiddel,,,izinsizakubona,isicacisi,,,isincedisi-sifundo esibonakalayo,,,,,,insita yekubona,,,,isisizakuhlathulula esibonakalako,,
dsac_ns_nguni_02628,visual balance,,,visuele balans,,,ukubuka ngokweneliseka,,,,imbonakalo ejongekayo,umfaneleko,,,,,kutintisa kwemehlo,,,,isilinganisi esiqalekako,,
dsac_ns_nguni_02629,vitamin,,,vitamien,,,isakhamzimba,uvithamini,,,ivithamini,isakhamzimba esiyivithamini,,,,,ivithamini,,,,ivithamini,,
dsac_ns_nguni_02630,volatile,,,vlugtig,,,-hwamukayo,,,,etsha msinya,,,,,,-gucugucukako,,,,-rhwamukak,,
dsac_ns_nguni_02631,volt,V,,volt,V,,isilinganiso sikagesi,inani likagesi,,,umlinganiselo wamandla ombane,,,,,,ivolthi,,,,ivolthi,,
dsac_ns_nguni_02632,voltage,,,spanning,,,amandla kagesi,,,,amandla ombane,,,,,,emandla evolthi,,,,ivolitheyiji,,
dsac_ns_nguni_02633,voltmeter,,,voltmeter,,,isikalamandla kagesi,isilinganisimandla kagesi,,,isilinganisi-mbane,isimeti-mbane,isimeteshi-mbane,,,,sikalivolthi,ivolthimitha,,,isimedivolitheji,,
dsac_ns_nguni_02634,volume {space inside an object},,,volume,,,umthamo,,,,umthamo,,,,,,umtsamo,,,,umthamo,,
dsac_ns_nguni_02635,volume {e.g. radio},,,volume,,,izinga lomsindo,,,,isandi,,,,,,bungakomsindvo,ivolumu,,,ivolumu,,
dsac_ns_nguni_02636,volume button,,,volumeknop,,,inkinobho yezinga lomsindo,,,,iqhosha lesandi,,,,,,inkhinobho yebungakomsindvo,inkhinobho yevolumu,,,ikunubhe yevolumu,,
dsac_ns_nguni_02637,vulture,,,aasvoël,,,inqe,,,,ixhalanga,,,,,,lingce,,,,idlanga,,
dsac_ns_nguni_02638,wade,,,waad,,,-klubhuza,,,,wela,ukuhamba emanzini,,,,,klubhuta,,,,nanaba,,
dsac_ns_nguni_02639,wall,,,muur,,,udonga,,,,udonga,,,,,,lubondza,ludvonga,,,iboda,umthangala,
dsac_ns_nguni_02640,wall plug,,,muurprop,,,ipulaki yasodongeni,,,,iplagi yodonga,,,,,,ipulagi yaselubondzeni,,,,iplaga yebodeni,,
dsac_ns_nguni_02641,wall socket,,,muursok,,,isixhumapulaki sasodongeni,,,,umngxuma weplagi,,,,,,umkhoco wepulagi,,,,isokhethi yebodeni,,
dsac_ns_nguni_02642,warm adj.,,,warm,,,-fudumele,,,,-shushu,-fudumeleyo,,,,,-shisako,-futfumalako,,,-futhumeleko,,
dsac_ns_nguni_02643,warm-blooded,,,warmbloedig,,,-negazi elishisayo,,,,ezigazi lishushu,,,,,,-nengati leshisako,,,,-neengazi ezifuthumeleko,,
dsac_ns_nguni_02644,warmth,,,warmte,,,ukufudumala,,,,ubushushu,ukufudumala,,,,,imfudvumalo,imfutfumalo,,,umfuthumela,,
dsac_ns_nguni_02645,wasp,,,perdeby,,,umuvi,umnyovu,isiqandi,,unomeva,,,,,,manyovu,,,,unondovu,,
dsac_ns_nguni_02646,waste n.,,,afval,,,izibi,,,,inkukuma,,,,,,imfucuta,,,,inzibi,icucu,
dsac_ns_nguni_02647,waste material,,,afvalmateriaal,afval,,impahla engasadingeki,,,,inkukuma,,,,,,imfucumfucu,,,,okulahlwako,,
dsac_ns_nguni_02648,watch glass {experiments},,,horlosieglas,,,isicabanangilazi socwaningo,,,,isilayidi,iglasi yokubonisa,,,,,licebelengwane lengilazi,,,,irhalasisibonisi,,
dsac_ns_nguni_02649,water n.,,,water,,,amanzi,,,,amanzi,,,,,,emanti,,,,amanzi,,
dsac_ns_nguni_02650,water v. {plants},,,natgooi,,,-nisela,,,,nkcenkceshela,,,,,,tselela,nisela,,,thelelela,sezela,
dsac_ns_nguni_02651,water v. {animals},,,water gee,,,-phuzisa,,,,seza,,,,,,natsisa,,,,seza,,
dsac_ns_nguni_02652,water animal,,,waterdier,,,isilwane sasemanzini,,,,isilwanyana samanzi,,,,,,siphilamantini,silwane semanti,,,isiphilamanzini,isilwana samanzi,
dsac_ns_nguni_02653,water consumption,,,waterverbruik,,,ukusetshenziswa kwamanzi,,,,usetyenziso lwamanzi,,,,,,kusetjentiswa kwemanti,,,,ukusetjenziswa kwamanzi,,
dsac_ns_nguni_02654,water cycle,,,watersiklus,,,umzungezo wamanzi,ukunikezelana kwamanzi,,,umjikelo wamanzi,,,,,,umjikeleto wemanti,,,,umzombelezo wamanzi,,
dsac_ns_nguni_02655,water drop,,,waterdruppel,,,iconsi,ithonsi,,,ithontsi,,,,,,litfonsi lemanti,,,,ithosi,,
dsac_ns_nguni_02656,waterfall,,,waterval,,,impophoma,,,,ingxangxasi,ingqubusi,,,,,libhudlo,,,,iphororo,,
dsac_ns_nguni_02657,water hyacinth,,,waterhiasint,,,uhlobo lwembali yasemanzini,imbali yasemanzini i-hayasinti,,,isityalo esingcolisa amanzi,,,,,,gobho,,,,ihayinsithi yamanzi,,
dsac_ns_nguni_02658,watering can,,,gieter,,,ikani lokuchelela,ikani lokunisela,,,ikani lokunkcenkceshela,,,,,,likani lekunisela,,,,irhidere,,
dsac_ns_nguni_02659,water level,,,watervlak,,,izinga lamanzi,ubungako bamanzi,,,udini lwamanzi,,,,,,lizingakuphakama kwemanti,,,,iphakamomanzi,,
dsac_ns_nguni_02660,water lily,,,waterlelie,,,isitshalo sasemanzini,imbali yasemanzini,ilili,,inyibiba,,,,,,intsebe,,,,uvelabahleke,,
dsac_ns_nguni_02661,water pipe,,,waterpyp,,,ipayipi lamanzi,,,,umbhobho wamanzi,,,,,,liphayiphi lemanti,,,,iphayiphu lamanzi,,
dsac_ns_nguni_02662,water plant,,,waterplant,,,isitshalo sasemanzini,isimila sasemanzini,,,isityalo samanzi,,,,,,sitfombo semanti,,,,isitjalo semanzini,,
dsac_ns_nguni_02663,water pollution,,,waterbesoedeling,,,ukunukubezeka kwamanzi,ukungcola kwamanzi,,,ungcoliseko lwamanzi,,,,,,kunukubeteka kwemanti,,,,ukusilaphazwa kwamanzi,,
dsac_ns_nguni_02664,water power,,,waterkrag,,,amandla amanzi,,,,amandla amanzi,,,,,,emandla emanti,gezi wemanti,,,amandla wamanzi,,
dsac_ns_nguni_02665,water quality,,,waterkwaliteit,,,ukuhlanzeka kwamanzi,,,,ubunjani bamanzi,,,,,,bunjalo bemanti,,,,ubunjalo bamanzi,,
dsac_ns_nguni_02666,water source,,,waterbron,,,umthombo wamanzi,,,,iliso lamanzi,,,,,,umtfombo wemanti,,,,umthombo wamanzi,,
dsac_ns_nguni_02667,water stream,,,waterstroom,,,umfudlana,,,,intlambo,umfula,,,,,umfudlane,,,,isifudlana,,
dsac_ns_nguni_02668,water tank,,,watertenk,,,ithange lamanzi,ithangwe lamanzi,ithanki lamanzi,,itanki lamanzi,,,,,,lithange lemanti,,,,itanka yamanzi,,
dsac_ns_nguni_02669,water vapour,,,waterdamp,,,umhwamuko,,,,umphunga,,,,,,umhwamuko,,,,umrhwamuko,,
