id,eng__001,eng__002,eng__003,afr__001,afr__002,afr__003,tsn__001,tsn__002,tsn__003,tsn__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__001,sot__002,sot__003,sot__004
dsac_ns_sotho_00953,freezer compartment,,,vrieshokkie,,,karolokgatsetsi,karolotshwisokgapetla,,,phaphošanasekgahliši,,,,,,,,karolo ya sehwamisi,,,
dsac_ns_sotho_00954,freezing point,,,vriespunt,,,boswakgapetla,,,,bogomakgahlišo,bokgahlo,,,,,,,ntlhakgwamo,,,
dsac_ns_sotho_00955,fresh air,,,vars lug,,,mowaphepa,,,,moya wo hlabošago,moya wo hlwekilego,,,,,,,moya o hlwekileng,,,
dsac_ns_sotho_00956,fresh product,,,vars produk,,,kungo e e foreše,kungo e e itekanetseng,,,setšweletšwananana,setšweletšwaseswa,setšweletšwahlabošwa,,,,,,sehlahiswa se foreshe,,,
dsac_ns_sotho_00957,freshwater fish,,,varswatervis,,,tlhapi,,,,hlapimeetsehlweka,,,,,,,,tlhapi ya metsi a se nang letswai,,,
dsac_ns_sotho_00958,freshwater sunfish,,,varswatersonvis,,,tlhapi,,,,hlapitšatši ya ka meetseng a hlwekilego,hlapitšatši ya meetsehlweka,,,,,,,tlhapi ya sunfish,,,
dsac_ns_sotho_00959,friction,,,wrywing,,,kgotlhano,,,,kgohlano,,,,,,,,kgohlano,,,
dsac_ns_sotho_00960,frog,,,padda,,,segwagwa,,,,segwagwa,segwegwe,,,,,,,senqaqane,,,
dsac_ns_sotho_00961,front tooth,,,voortand,,,lenathi,,,,leinomaleba,leinokgema,leinokgama,,,,,,leino la kapele,,,
dsac_ns_sotho_00962,frost,,,ryp,,,segagane,,,,šobane,tšhwaane,,,,,,,serame,,,
dsac_ns_sotho_00963,fructose,,,fruktose,,,sukiri,,,,frukthouse,,,,,,,,tswekere ya ditholwana,,,
dsac_ns_sotho_00964,fruit,,,vrug,,,leungo,,,,seenwa,,,,,,,,tholwana,,,
dsac_ns_sotho_00965,fruit juice,,,vrugtesap,,,matuteungo,,,,senokenywa,matutu a go tšwa dienyweng,,,,,,,lero la ditholwana,,,
dsac_ns_sotho_00966,fuel,,,brandstof,,,setuki,,,,sebešeletši,sebešwa,,,,,,,dibeso,,,
dsac_ns_sotho_00967,fulcrum,,,draaipunt,spilpunt,,moikaego,,,,falkhramo,,,,,,,,mateano,falkramo,,
dsac_ns_sotho_00968,full-grown,,,uitgegroei,volgroei,,godileng ka botlalo,,,,e godilego,godile,,,,,,,hodileng,,,
dsac_ns_sotho_00969,function n.,,,funksie,,,tiro,,,,mohola,modiro,mošomo,,,,,,tshebetso,mosebetsi,,
dsac_ns_sotho_00970,function v.,,,funksioneer,,,dira,,,,šoma,hola,,,,,,,sebenza,,,
dsac_ns_sotho_00971,fungus,,,fungus,,,mouta,boswa,,,mouta,fankase,,,,,,,hlobo,,,
dsac_ns_sotho_00972,funnel,,,tregter,,,teregetere,fanele,,,fanele,mojagobedi,,,,,,,fanele,,,
dsac_ns_sotho_00973,fur,,,pels,,,boboa,,,,boya,,,,,,,,boya,,,
dsac_ns_sotho_00974,furniture,,,meubels,,,fenitšha,,,,phahlo,fenišara,fenitšhara,fenešara,fenetšhara,,,,thepa,,,
dsac_ns_sotho_00975,furrow,,,leivoor,,,mosele,foro,,,mokero,foro,,,,,,,foro,,,
dsac_ns_sotho_00976,fuse n.,,,sekering,,,feuse,phetisi,,,fiyuse,fiuse,,,,,,,fiyuse,,,
dsac_ns_sotho_00977,fuse v.,,,smelt,,,momaganya,,,,kgomaganya,kopanya,hlakantšha,,,,,,tjheseletsa,,,
dsac_ns_sotho_00978,gale,,,stormwind,,,sefefo,,,,ledimo,,,,,,,,sefefo,,,
dsac_ns_sotho_00979,garage,,,motorhuis,garage,,karatšhe,,,,karatšhe,bolotadikoloi,bodulakoloi,,,,,,karatjhe,,,
dsac_ns_sotho_00980,garden,,,tuin,,,tshingwana,,,,serapa,tšhengwana,segotlwana,,,,,,tshingwana,serapa,,
dsac_ns_sotho_00981,garden flower,,,tuinblom,,,lelobatshingwana,sethunyatshingwana,tšhešetshingwana,,letšoba la tšhengwaneng,letšobaserapana,,,,,,,tshimo ya dipalesa,,,
dsac_ns_sotho_00982,garden snail,,,tuinslak,,,kgopa,,,,kgopaserapana,kgohu,,,,,,,kgofu,,,
dsac_ns_sotho_00983,garden soil,,,tuingrond,,,mmu monontshwa,,,,mobu wa serapeng,mobunontšhwa,,,,,,,mobu wa ho lema,,,
dsac_ns_sotho_00984,gas,,,gas,,,gase,,,,kgase,moya,gase,,,,,,kgase,,,
dsac_ns_sotho_00985,gas burner,,,gasbrander,,,tlhogwanagase,,,,setšhumi sa gase,setšhumampara,,,,,,,lebone la kgase,sehotetsi sa kgase,,
dsac_ns_sotho_00986,gaseous exchange,,,gaswisseling,,,thefosanogase,,,,phetošetšo ya gase,neelano ya digase,neelano ya moya,,,,,,phapanyetsano ya dikgase,,,
dsac_ns_sotho_00987,gas stove,,,gasstoof,,,setofo sa gase,,,,setofo sa gase,,,,,,,,setofo sa kgase,,,
dsac_ns_sotho_00988,gauze,,,gaas,,,sefo,,,,sefo,kose,,,,,,,sefe,,,
dsac_ns_sotho_00989,gear,,,rat,,,kere,,,,kere,,,,,,,,gere,,,
dsac_ns_sotho_00990,gear system,,,ratstelsel,,,thulaganyokere,,,,peakanyokere,tsela ya kere,,,,,,,tshebetso ya digere,,,
dsac_ns_sotho_00991,gear train,,,ratreeks,ratstel,,kgolaganokere,,,,molokoloko wa kere,,,,,,,,digere tse latelanang,,,
dsac_ns_sotho_00992,gecko,,,boomgeitjie,,,rankgatakane,,,,tšhitadingaka,sepharamedi,sepharelankong,,,,,,tjheiki,,,
dsac_ns_sotho_00993,gender,,,geslag,,,bong,,,,bong,mong,,,,,,,bong,,,
dsac_ns_sotho_00994,generate,,,genereer,,,fetlha,,,,tšweletša,hlagiša,fehla,,,,,,fehla,,,
dsac_ns_sotho_00995,generation {e.g. of electricity},,,generasie,,,phetlho,,,,tšweletšo,tlhagišo,phehlo,,,,,,phehlo,,,
dsac_ns_sotho_00996,generator,,,generator,ontwikkelaar,,jenereita,sefetlhi,,,sefehli,sefehlamohlagase,tšenereitha,tšenereithara,,,,,sefehlamatla,,,
dsac_ns_sotho_00997,gentle adj.,,,sag,,,bonolo,,,,bosele,boletana,boletiana,bonolo,boleta,,,,bobebe,,,
dsac_ns_sotho_00998,gently adv.,,,saggies,,,bonolo,,,,ga bosele,ka boletana,ka boletiana,ga bonolo,ka bonolo,,,,ha bobebe,,,
dsac_ns_sotho_00999,geography,,,geografie,,,thutafatshe,,,,thutafase,,,,,,,,thutalefatshe,,,
dsac_ns_sotho_01000,geranium,,,malva,,,jeraniamo,,,,tšireniamo,,,,,,,,jeraniamo,,,
dsac_ns_sotho_01001,germ,,,kiem,,,mogare,,,,twatši,,,,,,,,kokwanahloko,,,
dsac_ns_sotho_01002,germinate,,,ontkiem,,,tlhoga,mela,kukunya,,mela,,,,,,,,mela,,,
dsac_ns_sotho_01003,germinating tray,,,ontkiemingsbak,,,lekidi,,,,threi ya bomedišetšo,,,,,,,,sejana sa ho medisetsa,,,
dsac_ns_sotho_01004,germination,,,ontkieming,,,mela,kukunya,,,go mela,melo,,,,,,,ho mela,,,
dsac_ns_sotho_01005,gill,,,kieu,,,kgwafotlhapi,,,,leswafohlapi,,,,,,,,letshwafotlhapi,gili,,
dsac_ns_sotho_01006,giraffe,,,kameelperd,,,thutlwa,,,,thutlwa,,,,,,,,thuhlo,,,
dsac_ns_sotho_01007,give birth,,,geboorte skenk,,,belega,tsala,,,belega,tswala,hlatša,,,,,,tswala,beleha,,
dsac_ns_sotho_01008,glass,,,glas,,,galase,,,,galase,,,,,,,,kgalase,,,
dsac_ns_sotho_01009,glass basin,glass trough,,glasskottel,,,mogopo wa galase,,,,sekotlelwana sa galase,,,,,,,,sejana sa kgalase,,,
dsac_ns_sotho_01010,glass beaker,,,glasbeker,,,bekere ya galase,,,,pikara ya galase,,,,,,,,lebekere la kgalase,,,
dsac_ns_sotho_01011,glass cylinder,,,glassilinder,,,selennere ya galase,,,,silintara sa galase,silindara sa galase,,,,,,,silindara ya kgalase,,,
dsac_ns_sotho_01012,glass jar,,,glasfles,,,jara ya galase,moduto wa galase,,,jekana ya galase,lefiswana la galase,jara ya galase,,,,,,setshelo sa kgalase,,,
dsac_ns_sotho_01013,glass pane,,,glasruit,,,reite,,,,galase ya lefastere,galase ya lefestere,,,,,,,reiti,,,
dsac_ns_sotho_01014,glass plate,glass sheet,,glasblad,glasplaat,,papetla ya galase,,,,pepetla ya galase,,,,,,,,polata ya kgalase,letlapa la kgalase,,
dsac_ns_sotho_01015,glass slide,,,glasskyfie,glasplaatjie,,selaete sa galase,,,,selaete sa galase,,,,,,,,selaete sa kgalase,,,
dsac_ns_sotho_01016,glass straw,,,glasstrooitjie,,,letlhakanagalase,,,,hlwai ya galase,setoroo sa galase,,,,,,,lehlakana la kgalase,,,
dsac_ns_sotho_01017,glider,,,sweeftuig,,,sephaphasedi,thalamoweng,,,sethalamoyeng,sephaphamalamoyeng,,,,,,,selelemela,,,
dsac_ns_sotho_01018,glucose,,,glukose,,,sukiritlhago,tlelekhose,,,tlelukhouse,tllukhouse,,,,,,,tlulukose,,,
dsac_ns_sotho_01019,glue,,,gom,,,sekgomaretsi,leme,tleluu,,semamaretši,sekgomaretši,,,,,,,sekgomaretsi,,,
dsac_ns_sotho_01020,glue gun,,,lympistool,,,setamolasekgomaretsi,setamusasekgomaretsi,,,sethunya sa semamaretši,sethunya sa segomaretši,,,,,,,sethunya sa sekgomaretsi,,,
dsac_ns_sotho_01021,gnaw v.,,,knaag,,,gabura,,,,kokona,,,,,,,,kokona,,,
dsac_ns_sotho_01022,golden brown,,,goudbruin,,,borokwagouta,,,,tsothwanagauta,phefadigauta,,,,,,,bosootho ba kgauta,,,
dsac_ns_sotho_01023,goldfish,,,goudvis,,,tlhapigouta,,,,hlapigauta,,,,,,,,tlhapi ya lapeng,,,
dsac_ns_sotho_01024,good-natured adj.,,,goedgeaard,,,-maitsholomantle,,,,ya mabobo,wa mabobo,ya ponelopele,e tswalegilego,,,,,lokileng,,,
dsac_ns_sotho_01025,goose,,,gans,,,ganse,leganse,,,legantshe,leganse,,,,,,,kgantshi,,,
dsac_ns_sotho_01026,gorilla,,,gorilla,,,korila,belerutwane,,,korila,,,,,,,,gorila,,,
dsac_ns_sotho_01027,gradual change,,,geleidelike verandering,,,phetogosenya,,,,phetogoboiketlo,phetogobosele,,,,,,,phetoho e iketlileng,,,
dsac_ns_sotho_01028,grain,,,graankorrel,,,thoro,tlhaka,,,thoro,,,,,,,,thollo,,,
dsac_ns_sotho_01029,grain sort,,,graansoort,,,mofutatlhaka,,,,mohutathoro,,,,,,,,mofuta wa thollo,,,
dsac_ns_sotho_01030,gram,g,,gram,,,gerama,,,,g,kramo,gramo,kgramo,,,,,kgeramo,,,
dsac_ns_sotho_01031,grape,,,druiwe,,,terebe,morara,,,terebe,,,,,,,,morara,,,
dsac_ns_sotho_01032,grape-sugar,,,druiwesuiker,,,sukirimorara,,,,swikiriterebe,swikiriditerebe,,,,,,,tswekere ya morara,,,
dsac_ns_sotho_01033,graph,,,grafiek,,,kerafo,,,,krafo,,,,,,,,kerafo,,,
dsac_ns_sotho_01034,graphics {computer},,,grafika,,,ditshwantsho,dithalwa,,,dikrafiki,,,,,,,,dikerafiki,,,
dsac_ns_sotho_01035,graphite,,,grafiet,potlood,,tshidi,sesidi,,,krafaete,,,,,,,,kerafaete,,,
dsac_ns_sotho_01036,grass,,,gras,,,bojang,tlhaga,,,bjang,,,,,,,,jwang,,,
dsac_ns_sotho_01037,grasshopper,,,sprinkaan,,,tsie,,,,mohutatšie,,,,,,,,lerutle,tsie,,
dsac_ns_sotho_01038,grassland,,,grasveld,,,phulo,mafulo,,,phulong,nagabjang,mafulo,,,,,,lekgulo,leboella,,
dsac_ns_sotho_01039,grate v.,,,rasper,,,falafala,,,,gohla,kreitha,,,,,,,kereita,,,
dsac_ns_sotho_01040,gravity,gravitational force,,gravitasie,swaartekrag,,maatlakgogedi,,,,gogelafase,maatlakgogedi,,,,,,,tshusumetso ya kgohedi ya lefatshe,,,
dsac_ns_sotho_01041,graze,,,wei,,,fula,,,,fula,,,,,,,,fula,,,
dsac_ns_sotho_01042,grease,,,ghries,,,kerisi,,,,krisi,makhura,,,,,,,kirisi,,,
dsac_ns_sotho_01043,green,,,groen,,,botala,,,,talamorogo,,,,,,,,botala,,,
dsac_ns_sotho_01044,greenback turtle,,,seeskilpad,,,rampidiane,kgadubane,rantlapele,kgatlamperwane,khudumeetse,pshinyaleraga,,,,,,,kgudutalana,,,
dsac_ns_sotho_01045,green mealie,,,groenmielie,,,letseme,letshotlho,,,moganyaganyane,magetlwane,lefela,sefela,mmidi,lehea,,,poone ya hwetla,,,
dsac_ns_sotho_01046,grey blue,,,grysblou,,,bobudutswana,,,,talatshehla,talaleragatshehla,,,,,,,boputswa ba lehodimo,,,
dsac_ns_sotho_01047,greyish brown,,,grysbruin,,,borokwanapududu,botuba,,,phefaditshehla,pududutsothwa,,,,,,,bosootho bo pudufetseng,,,
dsac_ns_sotho_01048,grid,,,rooster,,,kerite,,,,kriti,,,,,,,,kriti,,,
dsac_ns_sotho_01049,grind,,,maal,,,gaila,sila,thuga,,šila,,,,,,,,sila,,,
dsac_ns_sotho_01050,grinder,,,slyper,slypmasjien,,keraentara,,,,kraentara,kraendara,,,,,,,keraendara,tshilo,,
dsac_ns_sotho_01051,groundwater,,,grondwater,,,motswedi,,,,mmetsefase,,,,,,,,metsi a sediba,,,
dsac_ns_sotho_01052,grow,,,groei,,,gola,,,,gola,mela,,,,,,,hola,,,
dsac_ns_sotho_01053,growing season,,,groeiseisoen,,,setlhakgolo,,,,sehlakgodiša,,,,,,,,sehla sa kgolo,sehla sa temo,,
dsac_ns_sotho_01054,growth,,,groei,,,kgolo,,,,kgolo,,,,,,,,kgolo,,,
dsac_ns_sotho_01055,growth medium,,,groeimedium,,,segodisi,,,,segodišamela,sehlohleletšakgolo,,,,,,,sehodisi,,,
dsac_ns_sotho_01056,growth rate,,,groeitempo,,,kelokgolo,,,,lebelokgolo,tekanyokgolo,reite ya kgolo,,,,,,sekgahla sa kgolo,,,
dsac_ns_sotho_01057,guinea fowl,,,tarentaal,,,kgaka,,,,kgaka,,,,,,,,kgaka,,,
dsac_ns_sotho_01058,guinea pig,,,marmotjie,,,legotlo la ditekeletso,,,,kiniphiki,,,,,,,,giniphigi,,,
dsac_ns_sotho_01059,gull,,,seemeeu,meeu,,nongwatle,sefudiwatle,,,kale,,,,,,,,gale,nonyana ya lewatle,,
dsac_ns_sotho_01060,gusset,,,knoopplaat,,,setiisi,,,,kokwane,kasete,,,,,,,setshehetsi,,,
dsac_ns_sotho_01061,gusset plate,,,knoopplaat,,,papetlatiisi,,,,thapalego,tšhitlelopoleiti,,,,,,,setshehetsi sa tshepe,,,
dsac_ns_sotho_01062,gut,,,ingewande,,,mogodu,,,,lela,,,,,,,,mpa,,,
dsac_ns_sotho_01063,gut v.,,,ingewande uithaal,,,go phunya,,,,ntšha dikateng,,,,,,,,buwa,,,
dsac_ns_sotho_01064,gymnosperm,,,naaksadige,gimnosperm,,semelopeontle,jiminosepeme,,,tšimnospeme,,,,,,,,dimela tsa peo e tsotseng,jimnospeme,,
dsac_ns_sotho_01065,habit,,,gewoonte,,,tlwaelo,selomodiro,,,tlwaelo,setlwaedi,,,,,,,tlwaelo,,,
dsac_ns_sotho_01066,habitat,,,habitat,,,bonnotlhago,legaetlhago,,,lebae,bodulo,,,,,,,lehae la tlhaho,,,
dsac_ns_sotho_01067,hacksaw,,,metaalsaag,ystersaag,,saga,,,,saga,,,,,,,,sakga ya tshepe,,,
dsac_ns_sotho_01068,haemoglobin,hemoglobin <US>,,hemoglobien,,,hemotlelobine,,,,haemotllopini,haemotllobini,,,,,,,haemotlelobini,,,
dsac_ns_sotho_01069,hail,,,hael,,,sefako,,,,sefako,,,,,,,,sefako,,,
dsac_ns_sotho_01070,hailstone,,,haelkorrel,,,sefako,,,,sefako,,,,,,,,sefako,,,
dsac_ns_sotho_01071,hailstorm,,,haelstorm,,,sefefofako,,,,sefako,,,,,,,,sekgohola,,,
dsac_ns_sotho_01072,hair,,,haar,,,moriri,,,,moriri,boya,,,,,,,moriri,,,
dsac_ns_sotho_01073,hairy adj.,,,harig,,,boboa,mariri,,,ya moriri,ya mohlehle,ya boya,,,,,,e boya,,,
dsac_ns_sotho_01074,half,,,helfte,,,seripagare,halofo,,,seripagare,,,,,,,,halofo,,,
dsac_ns_sotho_01075,halogen group,,,halogeengroep,,,setlhopha sa halojine,,,,legoro la holotšene,sehlopha sa holotšene,,,,,,,dihalogini,,,
dsac_ns_sotho_01076,hammer,,,hamer,,,noto,hamore,,,hamola,gamola,amola,noto,,,,,hamore,noto,,
dsac_ns_sotho_01077,hammer v.,,,hamer,,,kokotela,,,,kokotela,,,,,,,,kokotela,otlella,,
dsac_ns_sotho_01078,hand,,,hand,,,seatla,,,,seatla,,,,,,,,letsoho,,,
dsac_ns_sotho_01079,hanger,,,klerehanger,hanger,,hangara,,,,hangara,hangere,hengara,,,,,,sefanyehi,,,
dsac_ns_sotho_01080,hardboard,,,veselbord,hardebord,,patipopota,,,,hatepote,papetlathata,hatboto,,,,,,boto e thata,,,
dsac_ns_sotho_01081,hardness,,,hardheid,,,bopopota,,,,bothata,,,,,,,,bothata,,,
dsac_ns_sotho_01082,hardwood,,,hardehout,loofhout,,logongpopota,,,,legongthata,kotathata,motshere,,,,,,patsi e thata,,,
dsac_ns_sotho_01083,harmful,,,nadelig,,,kotsi,,,,ya kotsi,,,,,,,,e kotsi,,,
dsac_ns_sotho_01084,harmless adj.,,,onskadelik,,,seng kotsi,,,,ye e se nago kotsi,ya go hloka kotsi,,,,,,,e seng kotsi,bokowa,,
dsac_ns_sotho_01085,harrow,,,eg,,,ege,,,,ege,sepšhatlamakwate,,,,,,,ekge,,,
dsac_ns_sotho_01086,harvest,,,oes,,,thobo,kotulo,,,puno,,,,,,,,kotulo,,,
dsac_ns_sotho_01087,hatch,,,uitbroei,,,thuthuga,,,,phaphaša,thwathwaša,,,,,,,qhotsa,,,
dsac_ns_sotho_01088,hatchery,,,broeiplek,broeihuis,,bothuthusetso,,,,bophaphašetšo,bothwathwašetšo,,,,,,,boqhotsetso,serobe,,
dsac_ns_sotho_01089,hawk,,,valk,,,phakwe,,,,pekwa,,,,,,,,phakwe,,,
dsac_ns_sotho_01090,hay,,,hooi,,,furu,,,,furu,,,,,,,,furu,,,
dsac_ns_sotho_01091,health,,,gesondheid,,,pholo,boitekanelo,,,bophelo,maphelo,,,,,,,bophelo bo botle,,,
dsac_ns_sotho_01092,healthy adj.,,,gesond,,,fodileng,itekanetseng,,,phedilego gabotse,phetšego gabotse,,,,,,,phethileng hantle,,,
dsac_ns_sotho_01093,healthy animal,,,gesonde dier,,,phologolo e e fodileng,phologolo e e itekanetseng,,,phoofolo ye e phedilego gabotse,phoofolo ye e phetšego gabotse,,,,,,,phoofolo e phetseng hantle,,,
dsac_ns_sotho_01094,healthy body,,,gesonde liggaam,,,mmele o o fodileng,mmele o o itekanetseng,,,mmele wo o phedilego gabotse,mmele wo o phetšego gabotse,,,,,,,mmele o phetseng hantle,,,
dsac_ns_sotho_01095,heap,,,hoop,,,thothobolo,mokoa,,,mokgobo,thothobolo,,,,,,,qubu,,,
dsac_ns_sotho_01096,heap v.,,,ophoop,,,phiphiela,kgobela,,,kgobela,,,,,,,,phaella,,,
dsac_ns_sotho_01097,heart-shaped adj.,,,hartvormig,,,popegopelo,sepelo,,,bokapele,sekapelo,,,,,,,e kang pelo,e sebopeho sa pelo,,
dsac_ns_sotho_01098,heartwood,,,kernhout,,,pelo ya logong,logong-teng,,,pelo ya mohlare,pelwana ya mohlare,,,,,,,phukgu,,,
dsac_ns_sotho_01099,heat n. {general},,,hitte,,,bolelo,bothitho,mogote,,phišo,borutho,bollo,,,,,,mofuthu,motjheso,,
dsac_ns_sotho_01100,heat v.,,,verhit,,,gotetsa,thuthafatsa,,,tutetša,ruthufatša,futhumatša,,,,,,futhumatsa,tjhesa,,
dsac_ns_sotho_01101,heat {physics},,,hitte,,,kelelobolelo,kelelomogote,,,phišo,,,,,,,,motjheso,,,
dsac_ns_sotho_01102,heat energy,,,warmte-energie,hitte-energie,,maatlamogote,,,,maatlaphišo,enetšiphišo,,,,,,,matla a motjheso,,,
dsac_ns_sotho_01103,heater,,,verwarmer,,,sethuthafatsi,hitara,,,seruthufatši,hithara,,,,,,,sefuthumatsi,,,
dsac_ns_sotho_01104,heavy adj.,,,swaar,,,bokete,boima,,,ya boima,ye boima,,,,,,,boima,,,
dsac_ns_sotho_01105,hecto,,,hekto,,,ga lekgolo,,,,kgolong,hektho,,,,,,,hektho,,,
dsac_ns_sotho_01106,height,,,hoogte,,,boleele,bogodimo,,,bogodimo,botelele,bophagamo,,,,,,bophahamo,,,
dsac_ns_sotho_01107,helicopter,,,helikopter,,,mmalefetlhwana,helikopetara,,,helikhophthara,helikoptere,,,,,,,serwalankgwana,helikoptara,,
dsac_ns_sotho_01108,hen,,,hen,,,sethole,,,,kgogotshadi,sethole,,,,,,,sethole,,,
dsac_ns_sotho_01109,herbaceous plant,,,kruidagtige plant,,,setlhatshana sa losika looselele,,,,semela sa hepašease,semela sa hebašiase,semelameetsentši,,,,,,setlama se thunyang,,,
dsac_ns_sotho_01110,herbivore,plant-eating animal,,herbivoor,planteter,,sejadimela,sefudi,,,sejadimela,phoofolosejadimela,phoofolosephelakadimela,,,,,,sejadimela,sefudi,,
dsac_ns_sotho_01111,heron,,,reier,,,kokolofutwe,herone,,,kokolehute,kokologute,mogolodi,mogwale,,,,,seinodi,,,
dsac_ns_sotho_01112,heterotrophic,,,heterotroof,,,diikaegi,,,,hetherothrofiki,hetherotrofiki,,,,,,,e sa kgoneng ho iketsetsa dijo,hetherotrofiki,,
dsac_ns_sotho_01113,hibernate,,,hiberneer,,,itshubelo mariga,suba,,,go ya phupu,go ya phuphu,go khuta marega,,,,,,ho roballa mariha,haebaneiti,,
dsac_ns_sotho_01114,hide,,,huid,vel,,letlalo,,,,mokgopa,mokgopha,,,,,,,lekoko,,,
dsac_ns_sotho_01115,highveld region,,,hoëveldstreek,,,kgaolo ya nagagodimo,,,,tikologonagadimo,,,,,,,,dihlabeng,,,
dsac_ns_sotho_01116,hill,,,heuwel,bult,,mmoto,thota,thabana,lekgabana,mmoto,,,,,,,,leralla,,,
dsac_ns_sotho_01117,hilum,,,kiemvlekkie,oog,,mohubunawa,,,,leihlwanapeu,hilamo,,,,,,,lebadi,,,
dsac_ns_sotho_01118,hind leg,,,agterbeen,,,kotomorago,,,,leoto la morago,moletse,,,,,,,leoto la morao,,,
dsac_ns_sotho_01119,hinge,,,skarnier,,,sekaniri,,,,segono,sekinere,hintši,,,,,,sekaniri,lengwejana,,
dsac_ns_sotho_01120,hole,,,gat,,,mosima,phatlha,,,molete,lešoba,mokoti,mošima,,,,,mokoti,mosima,,
dsac_ns_sotho_01121,hollow out,,,uithol,,,gwaya,gonya,,,gonya,gorulla,kompulla,hura,,,,,honya,,,
dsac_ns_sotho_01122,hollow tree trunk,,,hol boomstam,,,letshwago,phago,,,phago,,,,,,,,kutu e honyehileng,,,
dsac_ns_sotho_01123,home page {Internet},,,tuisblad,,,tsebekgorogo,,,,letlakalagae la wepsaete,letlakala la pele la wepsaete,letlakala la mathomo la wepsaete,letlakala la pele la websaete,letlakala la mathomo la websaete,letlakalagae la websaete,,,leqephe la lapeng,leqephe la dikateng,,
dsac_ns_sotho_01124,homogeneous adj.,homogenous,,homogeen,,,lotsolongwe,,,,moswanamong,ya moswanamong,,,,,,,tse tshwanang,,,
dsac_ns_sotho_01125,honey,,,heuning,,,todi,tswina,,,todi,tsina,,,,,,,manepe,mahe a dinotshi,,
dsac_ns_sotho_01126,honeycomb,,,heuningkoek,,,lemepe,,,,lemapo,lemepe,,,,,,,kgekge,,,
dsac_ns_sotho_01127,honeysuckle,,,kanferfoelie,,,mpumpu,,,,mosegasegane,,,,,,,,hanisakele,,,
dsac_ns_sotho_01128,hoof,,,hoef,,,tlhako,tlhakwana,,,tlhako,ngatha,kgatha,,,,,,tlhako,,,
dsac_ns_sotho_01129,hoopoe,,,hoep-hoep,,,lehututu,,,,pupupu,,,,,,,,hupu,,,
dsac_ns_sotho_01130,hooved animal,,,hoefdier,,,letlhako,sika lootlhako,,,phoofolotlhako,phoofolongatha,,,,,,,phoofolo e nang le tlhako,,,
dsac_ns_sotho_01131,hopper,,,voetganger,,,tshenekegitlodi,,,,bojane,,,,,,,,seqhomaqhomi,,,
dsac_ns_sotho_01132,horizon,,,horison,,,kgala,khutlopono,,,bogomapono,,,,,,,,kgutlopono,horaesene,,
dsac_ns_sotho_01133,horizontal,,,horisontaal,,,rapame,,,,rapamego,phekaganego,,,,,,,e rapalletseng,,,
dsac_ns_sotho_01134,horn,,,horing,,,lonaka,,,,lenaka,,,,,,,,lenaka,,,
dsac_ns_sotho_01135,hornbill,,,neushoringvoël,,,korwe,,,,kgoropo,kgogoropo,,,,,,,honbili,,,
dsac_ns_sotho_01136,horse,,,perd,,,pitse,pere,,,pere,,,,,,,,pere,,,
dsac_ns_sotho_01137,hospital,,,hospitaal,,,bookelo,sepetlele,kokelo,,sepetlela,sepetlele,bookelo,,,,,,sepetlele,bookelong,,
dsac_ns_sotho_01138,hot-air balloon,,,warmlugballon,,,sefofakamogote,balune ya mowabolelo,,,palunephofiša ke moya wa go fiša,palunetiriša moya wa go fiša,,,,,,,serwalankgwana sa balunu,balunu e besetswang,,
dsac_ns_sotho_01139,hour,,,uur,,,ura,,,,iri,awara,,,,,,,hora,,,
dsac_ns_sotho_01140,housefly,,,huisvlieg,,,ntsi,,,,ntšhi,,,,,,,,ntsintsi,,,
dsac_ns_sotho_01141,household cleanser,,,huishoudelike skoonmaakmiddel,,,sephepafatsi,,,,sehlwekišalegae,sehlwekišantlo,,,,,,,sehlwekisi sa lapeng,,,
dsac_ns_sotho_01142,household substance,,,huishoudelike middel,,,seloki,,,,sedirišwagae,sedirišwa sa ka gae,,,,,,,sesebediswa sa lapeng,,,
dsac_ns_sotho_01143,human adj.,,,menslik,,,setho,,,,ya botho,ya setho,,,,,,,ya batho,,,
dsac_ns_sotho_01144,human activity,,,menslike aktiwiteit,menslike bedrywigheid,,ya setho,,,,ditirwa tša batho,didirwa ke batho,ditirosetho,ditirobatho,,,,,diketso tsa batho,,,
dsac_ns_sotho_01145,human being,,,menslike wese,,,motho,,,,motho,,,,,,,,motho,,,
dsac_ns_sotho_01146,humming-bird,,,kolibrie,,,radimonamone,,,,mmanotswane,senwabolopi,senwabonopi,,,,,,nonyana,,,
dsac_ns_sotho_01147,humus,,,humus,,,mmutele,,,,humase,podišwa,,,,,,,monontsha,podiswa,,
dsac_ns_sotho_01148,hunt,,,jag,,,tsoma,,,,tsoma,,,,,,,,tsoma,,,
dsac_ns_sotho_01149,husk,,,dop,,,letlapi,,,,tlhoka,lekgapetla,haseke,,,,,,dipepa,mmoko,,
dsac_ns_sotho_01150,hydrangea,,,hortensia,krismisroos,,mokgopha,haeteranjia,,,haetrentšea,,,,,,,,haeterenjia,,,
dsac_ns_sotho_01151,hydraulic adj.,,,hidroulies,,,kgatelelokedi,,,,kgatelelodiela,,,,,,,,haeteroliki,,,
dsac_ns_sotho_01152,hydraulics {field of study},,,hidroulika,,,thutakgatelelokedi,,,,thutakgatelelodiela,,,,,,,,thuto ya dihaeteroliki,,,
